idJEMS;seq;campo;status;valor_csv;valor_milanesa
5761;113;autores;OK;Ermelindo Schultz | Julia dos S. B. Ortiz | Laura Sánchez García | Roberto Pereira;Ermelindo Schultz | Julia dos S. B. Ortiz | Laura Sánchez García | Roberto Pereira
5761;113;pages;OK;1103-1112;firstPage=1103
5762;114;titleOrig;OK;;
5762;114;autores;OK;Marleny Carbajal | M. Cecília Baranauskas;Marleny Carbajal | M. Cecília Baranauskas
5762;114;pages;OK;1113-1122;firstPage=1113
5763;115;autores;OK;Thiago Araujo | Francisco Oliveira | Cecília Costa;Thiago Araujo | Francisco Oliveira | Cecília Costa
5763;115;pages;OK;1123-1132;firstPage=1123
5764;116;titleOrig;OK;;
5764;116;autores;OK;Camila de Oliveira | Renata Fortes | Ellen Francine Barbosa;Camila de Oliveira | Renata Fortes | Ellen Francine Barbosa
5764;116;pages;OK;1133-1142;firstPage=1133
5765;117;autores;OK;Leonardo Preuss | Joel dos Santos | Gustavo Paiva Guedes;Leonardo Preuss | Joel dos Santos | Gustavo Paiva Guedes
5765;117;pages;OK;1143-1152;firstPage=1143
5766;118;titleOrig;OK;;
5766;118;autores;OK;Natacsha Raposo | Thais Castro | Alberto Castro;Natacsha Raposo | Thais Castro | Alberto Castro
5766;118;pages;OK;1153-1162;firstPage=1153
5767;119;titleOrig;OK;;
5767;119;autores;OK;Isabella Sakis | Felipe Lorenci | Giliane Bernardi;Isabella Sakis | Felipe Lorenci | Giliane Bernardi
5767;119;pages;OK;1163-1172;firstPage=1163
5768;120;titleOrig;OK;;
5768;120;autores;OK;Geraldo Cruz Júnior | Rafaella Nascimento | Nadja Carneiro | Rinaldo Lima;Geraldo Cruz Júnior | Rafaella Nascimento | Nadja Carneiro | Rinaldo Lima
5768;120;pages;OK;1173-1182;firstPage=1173
5769;121;titleOrig;OK;;
5769;121;autores;OK;Carla Rodriguez | Rafaela Vilela da Rocha | Denise Goya | Mirtha Fernández Venero | Francisco Zampirolli;Carla Rodriguez | Rafaela Vilela da Rocha | Denise Goya | Mirtha Fernández Venero | Francisco Zampirolli
5769;121;pages;OK;1183-1192;firstPage=1183
5770;122;titleOrig;OK;;
5770;122;autores;OK;Fernanda Gabriela de Sousa Pires | J.C. Duarte | Larissa da Silva Pessoa | Karla Susiane dos Santos Pereira | Rafaela Melo ...;Fernanda Gabriela de Sousa Pires | J.C. Duarte | Larissa da Silva Pessoa | Karla Susiane dos Santos Pereira | Rafaela Melo ...
5770;122;pages;OK;1193-1202;firstPage=1193
5771;123;titleOrig;OK;;
5771;123;autores;OK;Lucas Viana | Thais Castro | Bruno Gadelha;Lucas Viana | Thais Castro | Bruno Gadelha
5771;123;pages;OK;1203-1212;firstPage=1203
5772;124;titleOrig;OK;;
5772;124;autores;OK;Adilmar Coelho Dantas | Sara de Melo | Marcia Fernandes | Luciano Lima | Marcelo Zanchetta do Nascimento;Adilmar Coelho Dantas | Sara de Melo | Marcia Fernandes | Luciano Lima | Marcelo Zanchetta do Nascimento
5772;124;pages;OK;1213-1222;firstPage=1213
5773;125;titleOrig;OK;;
5773;125;autores;OK;Ernani Gottardo | Andrey Pimentel;Ernani Gottardo | Andrey Pimentel
5773;125;pages;OK;1223-1232;firstPage=1223
5774;126;titleOrig;OK;;
5774;126;autores;OK;Taffarel Brant-Ribeiro | Renan Cattelan;Taffarel Brant-Ribeiro | Renan Cattelan
5774;126;pages;OK;1233-1242;firstPage=1233
5775;127;titleOrig;OK;;
5775;127;autores;OK;Marcelo Machado | Eduardo Barrére | Jairo Souza;Marcelo Machado | Eduardo Barrére | Jairo Souza
5775;127;pages;OK;1243-1252;firstPage=1243
5776;128;autores;OK;Sidney Firmino Bezerra | Antonio Costa | Francisco Mendes Neto | Patrício Silva | Bruno de Sousa Monteiro;Sidney Firmino Bezerra | Antonio Costa | Francisco Mendes Neto | Patrício Silva | Bruno de Sousa Monteiro
5776;128;pages;OK;1253-1262;firstPage=1253
5777;129;titleOrig;OK;;
5777;129;autores;OK;João Silva | João Souza | Jairo Souza | Eduardo Barrére;João Silva | João Souza | Jairo Souza | Eduardo Barrére
5777;129;pages;OK;1263-1272;firstPage=1263
5778;130;titleOrig;OK;;
5778;130;autores;OK;Paulo Alceu Rezende | Fernanda Campos | Victor Stroele | Regina Braga | José Maria David;Paulo Alceu Rezende | Fernanda Campos | Victor Stroele | Regina Braga | José Maria David
5778;130;pages;OK;1273-1282;firstPage=1273
5779;131;titleOrig;OK;;
5779;131;autores;OK;Marcio Ribeiro | Rodrigo Paes | Baldoino Santos Neto | Jackson Leite Pereira | Thais Castro ...;Marcio Ribeiro | Rodrigo Paes | Baldoino Santos Neto | Jackson Leite Pereira | Thais Castro ...
5779;131;pages;OK;1283-1292;firstPage=1283
5780;132;titleOrig;OK;;
5780;132;autores;OK;Alessandro Vivas | Luciana Assis | Cristiano Pitangui;Alessandro Vivas | Luciana Assis | Cristiano Pitangui
5780;132;pages;OK;1293-1302;firstPage=1293
5781;133;titleOrig;OK;;
5781;133;autores;OK;João Guterres | Milene Silveira;João Guterres | Milene Silveira
5781;133;pages;OK;1303-1312;firstPage=1303
5782;134;titleOrig;OK;;
5782;134;autores;OK;Rafael Araújo | Taffarel Brant-Ribeiro | Hiran Ferreira | Fabiano Dorça | Renan Cattelan;Rafael Araújo | Taffarel Brant-Ribeiro | Hiran Ferreira | Fabiano Dorça | Renan Cattelan
5782;134;pages;OK;1313-1322;firstPage=1313
5783;135;titleOrig;OK;;
5783;135;autores;OK;Hilton Lesllie Oliveira | Alessandro Vivas | Luciana Assis | Cristiano Pitangui | Arthur Machado França de Almeida ...;Hilton Lesllie Oliveira | Alessandro Vivas | Luciana Assis | Cristiano Pitangui | Arthur Machado França de Almeida ...
5783;135;pages;OK;1323-1332;firstPage=1323
5784;136;titleOrig;OK;;
5784;136;autores;OK;Hiran Ferreira | Guilherme Pacheco | Rafael Araújo | Fabiano Dorça | Renan Cattelan;Hiran Ferreira | Guilherme Pacheco | Rafael Araújo | Fabiano Dorça | Renan Cattelan
5784;136;pages;OK;1333-1342;firstPage=1333
5785;137;titleOrig;OK;;
5785;137;autores;OK;Pedro Netto Silveira | Davidson Cury | Crediné de Menezes | Otávio Lube dos Santos;Pedro Netto Silveira | Davidson Cury | Crediné de Menezes | Otavio Lube dos Santos
5785;137;pages;OK;1343-1352;firstPage=1343
5786;138;titleOrig;OK;;
5786;138;autores;OK;Sivaldo Santana | Ig Ibert Bittencourt | Rafael de Amorim Silva | Patricia Ospina;Sivaldo Santana | Ig Ibert Bittencourt | Rafael de Amorim Silva | Patricia Ospina
5786;138;pages;OK;1353-1362;firstPage=1353
5787;139;titleOrig;OK;;
5787;139;autores;OK;Rafael Abreu | Cristiano Pitangui | Luciana Assis | Alessandro Vivas | Cristiano Silva;Rafael Abreu | Cristiano Pitangui | Luciana Assis | Alessandro Vivas | Cristiano Silva
5787;139;pages;OK;1363-1372;firstPage=1363
5788;140;titleOrig;OK;;
5788;140;autores;OK;Lucas Galhardi | Cinthyan Renata Barbosa | Rodrigo Clemente Thom de Souza | Jacques Duílio Brancher;Lucas Galhardi | Cinthyan Renata Barbosa | Rodrigo Clemente Thom de Souza | Jacques Duílio Brancher
5788;140;pages;OK;1373-1382;firstPage=1373
5790;141;titleOrig;OK;;
5790;141;autores;OK;Vinicius Ruela Pereira Borges | Stéfany Esteves | Patrícia de Nardi Araújo | Lucas Charles de Oliveira | Maristela Holanda;Vinicius Ruela Pereira Borges | Stéfany Esteves | Patrícia de Nardi Araújo | Lucas Charles de Oliveira | Maristela Holanda
5790;141;pages;OK;1383-1392;firstPage=1383
5791;142;titleOrig;OK;;
5791;142;autores;OK;Igor Felix | Ana Paula Ambrósio | PRISCILA DA SILVA LIMA | Jacques Duílio Brancher;Igor Felix | Ana Paula Ambrósio | PRISCILA DA SILVA LIMA | Jacques Duílio Brancher
5791;142;pages;OK;1393-1402;firstPage=1393
5792;143;titleOrig;OK;;
5792;143;autores;OK;Arcanjo Lopes | José Francisco Netto | Dhanielly P. R. de Lima;Arcanjo Lopes | José Francisco Netto | Dhanielly P. R. de Lima
5792;143;pages;OK;1403-1412;firstPage=1403
5793;144;titleOrig;OK;;
5793;144;autores;OK;Pryscilla Pereira | Joana Laysa Cunha | Gilvandenys Sales | Ananda Freire;Pryscilla Pereira | Joana Laysa Cunha | Gilvandenys Sales | Ananda Freire
5793;144;pages;OK;1413-1422;firstPage=1413
5794;145;titleOrig;OK;;
5794;145;autores;OK;Janderson Aguiar | Joseana Fechine | Evandro Costa;Janderson Aguiar | Joseana Fechine | Evandro Costa
5794;145;pages;OK;1423-1432;firstPage=1423
5795;146;autores;OK;Silverio Sirotheau | João Santos | Elói Favero;Silverio Sirotheau | João Santos | Elói Favero
5795;146;pages;OK;1433-1442;firstPage=1433
5796;147;titleOrig;OK;;
5796;147;autores;OK;Rodrigo Ruy Boguski | Davidson Cury;Rodrigo Ruy Boguski | Davidson Cury
5796;147;pages;OK;1443-1452;firstPage=1443
5797;148;titleOrig;OK;;
5797;148;autores;OK;Victor Jatobá | Karina Valdivia-Delgado | Jorge Farias | Valdinei Freire;Victor Jatobá | Karina Valdivia-Delgado | Jorge Farias | Valdinei Freire
5797;148;pages;OK;1453-1462;firstPage=1453
5798;149;titleOrig;OK;;
5798;149;autores;OK;Jorge Luis Cavalcanti Ramos | João Silva | Leonardo Prado | Alex Gomes | Rodrigo Rodrigues;Jorge Luis Cavalcanti Ramos | João Silva | Leonardo Prado | Alex Gomes | Rodrigo Rodrigues
5798;149;pages;OK;1463-1472;firstPage=1463
5799;150;titleOrig;OK;;
5799;150;autores;OK;Paulo Afonso | Paulo Ferreira Jr. | Rafael Vetromille-Castro;Paulo Afonso | Paulo Ferreira Jr. | Rafael Vetromille-Castro
5799;150;pages;OK;1473-1482;firstPage=1473
5800;151;titleOrig;OK;;
5800;151;autores;OK;Felipe Roque | Cristian Cechinel | Roberto Muñoz | Robson Lemos | Erick Merino ...;Felipe Roque | Cristian Cechinel | Roberto Muñoz | Robson Lemos | Erick Merino ...
5800;151;pages;OK;1483-1492;firstPage=1483
5801;152;titleOrig;OK;;
5801;152;autores;OK;Aldo Cavalcanti | Raphael Dourado | Rodrigo Rodrigues | Nathan Alves | João Silva ...;Aldo Cavalcanti | Raphael Dourado | Rodrigo Rodrigues | Nathan Alves | João Silva ...
5801;152;pages;OK;1493-1502;firstPage=1493
5802;153;titleOrig;OK;;
5802;153;autores;OK;Matheus Machado | Cristian Cechinel | Vinicius Ramos;Matheus Machado | Cristian Cechinel | Vinicius Ramos
5802;153;pages;OK;1503-1512;firstPage=1503
5803;154;titleOrig;OK;;
5803;154;autores;OK;Neiva Kuyven | Vinicius Vanzin | Carlos Antunes | Alexandra Cemin | João Luis Tavares da Silva ...;Neiva Kuyven | Vinicius Vanzin | Carlos Antunes | Alexandra Cemin | João Luis Tavares da Silva ...
5803;154;pages;OK;1513-1522;firstPage=1513
5804;155;titleOrig;OK;;
5804;155;autores;OK;Crystiano Machado | Alexandre Maciel | Rodrigo Rodrigues | Ronaldo Menezes;Crystiano Machado | Alexandre Maciel | Rodrigo Rodrigues | Ronaldo Menezes
5804;155;pages;OK;1523-1532;firstPage=1523
5805;156;titleOrig;OK;;
5805;156;autores;OK;Clarivando Belizário Júnior | Fabiano Dorça;Clarivando Belizário Júnior | Fabiano Dorça
5805;156;pages;OK;1533-1542;firstPage=1533
5806;157;titleOrig;OK;;
5806;157;autores;OK;Viviani Kwecko | Fernando Tolado | Fernanda Mota | Gabriel Almeida | Sam Devincenzi ...;Viviani Kwecko | Fernando Tolêdo | Fernanda Mota | Gabriel Almeida | Sam Devincenzi ...
5806;157;pages;OK;1543-1552;firstPage=1543
5807;158;titleOrig;OK;;
5807;158;autores;OK;Andres Porfirio | Roberto Pereira | Eleandro Maschio;Andres Porfirio | Roberto Pereira | Eleandro Maschio
5807;158;pages;OK;1553-1562;firstPage=1553
5808;159;titleOrig;OK;;
5808;159;autores;OK;Raphael Dourado | Rodrigo Rodrigues | Nivan Ferreira | Alex Gomes;Raphael Dourado | Rodrigo Rodrigues | Nivan Ferreira | Alex Gomes
5808;159;pages;OK;1563-1572;firstPage=1563
5809;160;titleOrig;OK;;
5809;160;autores;OK;Adler Neves | Márcia Oliveira | Mônica Lopes;Adler Neves | Márcia Oliveira | Mônica Lopes
5809;160;pages;OK;1573-1582;firstPage=1573
5810;161;titleOrig;OK;;
5810;161;autores;OK;Carlos Emilio Severo | Rodrigo Freitas;Carlos Emilio Severo | Rodrigo Freitas
5810;161;pages;OK;1583-1592;firstPage=1583
5811;162;titleOrig;OK;;
5811;162;autores;OK;Luiz Carlos Carchedi | Eduardo Barrére | Jairo Souza;Luiz Carlos Carchedi | Eduardo Barrére | Jairo Souza
5811;162;pages;OK;1593-1602;firstPage=1593
5812;163;titleOrig;OK;;
5812;163;autores;OK;Tiago Oliveira | Denise Stringhini | José Jailson Santos Craibas | Deborah Godoy Martins Corrêa;Tiago Oliveira | Denise Stringhini | José Jailson Santos Craibas | Deborah Godoy Martins Corrêa
5812;163;pages;OK;1603-1612;firstPage=1603
5813;164;titleOrig;OK;;
5813;164;autores;OK;Eduardo Barrére | Jairo Souza | Marluce Aparecida Vitor | Miguel Alvim de Almeida;Eduardo Barrére | Jairo Souza | Marluce Aparecida Vitor | Miguel Alvim de Almeida
5813;164;pages;OK;1613-1622;firstPage=1613
5814;165;titleOrig;OK;;
5814;165;autores;OK;Paulo Dehon | Alexandre Silva | Ana Carolina Inocêncio | Cleber Castro | Heitor Costa ...;Paulo Dehon | Alexandre Silva | Ana Carolina Inocêncio | Cleber Castro | Heitor Costa ...
5814;165;pages;OK;1623-1632;firstPage=1623
5815;166;titleOrig;OK;;
5815;166;autores;OK;Eliana C. M. Ishikawa | Simone Matos | Guataçara Santos Junior | Marcos Tenório | Giovane Galvão;Eliana C. M. Ishikawa | Simone Matos | Guataçara Santos Junior | Marcos Tenório | Giovane Galvão
5815;166;pages;OK;1633-1642;firstPage=1633
5817;167;titleOrig;OK;;
5817;167;autores;OK;Tais Ferreira | Jose Buiar | Marcia Fernandes | Andrey Pimentel | Luiz Oliveira;Tais Ferreira | Jose Buiar | Marcia Fernandes | Andrey Pimentel | Luiz Oliveira
5817;167;pages;OK;1643-1652;firstPage=1643
5816;168;titleOrig;OK;;
5816;168;autores;OK;James Alves | Wesley Silva | Jessica Oliveira Brito | Elias Oliveira;James Alves | Wesley Silva | Jessica Oliveira Brito | Elias Oliveira
5816;168;pages;OK;1653-1662;firstPage=1653
5818;169;titleOrig;OK;;
5818;169;autores;OK;David Pereira | José Robson Júnior | Mariana Silva | Matheus Gaudencio;David Pereira | José Robson Júnior | Mariana Silva | Matheus Gaudencio
5818;169;pages;OK;1663-1672;firstPage=1663
5821;170;titleOrig;OK;;
5821;170;autores;OK;Ilmara Monteverde | David Ramos | Geovana Amaral | Bruno Gadelha | Elaine Oliveira;Ilmara Monteverde | David Ramos | Geovana Amaral | Bruno Gadelha | Elaine Oliveira
5821;170;pages;OK;1673-1682;firstPage=1673
5819;171;titleOrig;OK;;
5819;171;autores;OK;Aline Zanin | Adalto Sparremberger | Taila Becker | Jorge Barbosa;Aline Zanin | Adalto Sparremberger | Taila Becker | Jorge Barbosa
5819;171;pages;OK;1683-1692;firstPage=1683
5820;172;titleOrig;OK;;
5820;172;autores;OK;Telson Urtiga | Thais Castro;Telson Urtiga | Thais Castro
5820;172;pages;OK;1693-1703;firstPage=1693
5822;173;titleOrig;OK;;
5822;173;autores;OK;Adilmar Coelho Dantas | João Borges | Pedro Oliveira | Alessandra Satokata | Marcelo Zanchetta do Nascimento ...;Adilmar Coelho Dantas | João Borges | Pedro Oliveira | Alessandra Satokata | Marcelo Zanchetta do Nascimento ...
5822;173;pages;OK;1704-1707;firstPage=1704
5823;174;titleOrig;OK;;
5823;174;autores;OK;Jamerson Felipe | Maria Yanna | Évila Talita | José Fellipe Siqueira da Fonsaca | Carlos de Araújo ...;Jamerson Felipe | Maria Yanna | Évila Talita | José Fellipe Siqueira da Fonsêca | Carlos de Araújo ...
5823;174;pages;OK;1708-1710;firstPage=1708
5824;175;titleOrig;OK;;
5824;175;autores;OK;CICERO SAMUEL RODRIGUES MENDES | Lucas Fontes Cartaxo | Edson Lisboa | Guilherme Álvaro Esmeraldo;CICERO SAMUEL RODRIGUES MENDES | Lucas Fontes Cartaxo | Edson Lisboa | Guilherme Álvaro Esmeraldo
5824;175;pages;OK;1711-1715;firstPage=1711
5825;176;titleOrig;OK;;
5825;176;autores;OK;Tairlan Sales Santos | Adriano Lima Cândido | Katyeudo Karlos de Oliveira | Carlos Williamy Lourenço Andrade | Leonardo Bezerra Franco de Sá ...;Tairlan Sales Santos | Adriano Lima Cândido | Katyeudo Karlos de Oliveira | Carlos Williamy Lourenço Andrade | Leonardo Bezerra Franco de Sá ...
5825;176;pages;OK;1716-1718;firstPage=1716
5826;177;titleOrig;OK;;
5826;177;autores;OK;Danilo Almeida Felipe | Tania Saraiva de Melo Pinheiro;Danilo Almeida Felipe | Tania Saraiva de Melo Pinheiro
5826;177;pages;OK;1719-1723;firstPage=1719
5827;178;titleOrig;OK;;
5827;178;autores;OK;Eduardo Gomes de Oliveira | Leandro Borges | Elder Ferreira | Álysson Ferreira Lima | Luan Silva de Sousa ...;Eduardo Gomes de Oliveira | Leandro Borges | Elder Ferreira | Álysson Ferreira Lima | Luan Silva de Sousa ...
5827;178;pages;OK;1724-1728;firstPage=1724
5828;179;autores;OK;Silvia Scheunemann | Anarosa Brandão | Daniela Brauner;Silvia Scheunemann | Anarosa Brandão | Daniela Brauner
5828;179;pages;OK;1729-1732;firstPage=1729
5829;180;autores;OK;Taiser Barros | Eliseo Reategui | Ricardo Radaelli | Adriano Teixeira;Taiser Barros | Eliseo Reategui | Ricardo Radaelli | Adriano Teixeira
5829;180;pages;OK;1733-1737;firstPage=1733
5830;181;titleOrig;OK;;
5830;181;autores;OK;Karoene Dirlene Mendonça | João Victor Oliveira | Atila Lopes | Rosana Braga;Karoene Dirlene Mendonça | João Victor Oliveira | Atila Lopes | Rosana Braga
5830;181;pages;OK;1738-1740;firstPage=1738
5831;182;titleOrig;OK;;
5831;182;autores;OK;Giovanna Lorena Rodrigues dos Santos | Edmilson Campos Neto;Giovanna Lorena Rodrigues dos Santos | Edmilson Campos Neto
5831;182;pages;OK;1741-1745;firstPage=1741
5832;183;titleOrig;OK;;
5832;183;autores;OK;Leonardo Soares e Silva | Elmano Ramalho Cavalcanti;Leonardo Soares e Silva | Elmano Ramalho Cavalcanti
5832;183;pages;OK;1746-1750;firstPage=1746
5833;184;titleOrig;OK;;
5833;184;autores;OK;Galileu Santos de Jesus | Kleber Santos | Jaine Conceição | Alberto Costa Neto;Galileu Santos de Jesus | Kleber Santos | Jaine Conceição | Alberto Costa Neto
5833;184;pages;OK;1751-1755;firstPage=1751
5834;185;autores;OK;Ricardo Uribe González | Néstor Duque Méndez | Julian Moreno;Ricardo Uribe González | Néstor Duque Méndez | Julian Moreno
5834;185;pages;OK;1756-1760;firstPage=1756
5835;186;titleOrig;OK;;
5835;186;autores;OK;Raimundo Nonato Bezerra Neto | Rommel Lima;Raimundo Nonato Bezerra Neto | Rommel Lima
5835;186;pages;OK;1761-1765;firstPage=1761
5836;187;autores;OK;Ieza Damasceno | Murillo Carneiro;Ieza Damasceno | Murillo Carneiro
5836;187;pages;OK;1766-1770;firstPage=1766
5837;188;titleOrig;OK;;
5837;188;autores;OK;Luis Henrique Pazzini | Gilda Helena Bernardino de Campos;Luis Henrique Pazzini | Gilda Helena Bernardino de Campos
5837;188;pages;OK;1771-1775;firstPage=1771
5838;189;titleOrig;OK;;
5838;189;autores;OK;Glívia Barbosa | Ismael Santana | Flávio Coutinho | Pedro Froes | Rafael Barbosa ...;Glívia Barbosa | Ismael Santana | Flávio Coutinho | Pedro Froes | Rafael Barbosa ...
5838;189;pages;OK;1776-1779;firstPage=1776
5839;190;titleOrig;OK;;
5839;190;autores;OK;Antonio Crispim Amorim Neto | Joacy Mesquita da Silva | Victor Sarinho;Antonio Crispim Amorim Neto | Joacy Mesquita da Silva | Victor Sarinho
5839;190;pages;OK;1780-1783;firstPage=1780
5840;191;titleOrig;OK;;
5840;191;autores;OK;Paulo Henrique da Silva Ferreira | Ezequiel Roberto Zorzal;Paulo Henrique da Silva Ferreira | Ezequiel Roberto Zorzal
5840;191;pages;OK;1784-1787;firstPage=1784
5841;192;titleOrig;OK;;
5841;192;autores;OK;Angélica Medeiros | Eduardo Vinicius de Araújo Germano | Adnama Lins Gorgônio Costa | Nathalia Giulliane Pereira Alves;Angélica Medeiros | Eduardo Vinicius de Araújo Germano | Adnama Lins Gorgônio Costa | Nathalia Giulliane Pereira Alves
5841;192;pages;OK;1788-1792;firstPage=1788
5842;193;titleOrig;OK;;
5842;193;autores;OK;Claudia Pimentel | Isabela Gasparini;Claudia Pimentel | Isabela Gasparini
5842;193;pages;OK;1793-1797;firstPage=1793
5843;194;titleOrig;OK;;
5843;194;pages;OK;1798-1800;firstPage=1798
5844;195;titleOrig;OK;;
5844;195;autores;OK;Priscila Nicolete | Liane Margarida Rockenbach Tarouco | Aline Coelho dos Santos;Priscila Nicolete | Liane Margarida Rockenbach Tarouco | Aline Coelho dos Santos
5844;195;pages;OK;1801-1805;firstPage=1801
5845;196;titleOrig;OK;;
5845;196;autores;OK;Jamille Silva | Fábio Cristiano | Danielle Martins | Wilson da Silva;Jamille Silva | Fábio Cristiano | Danielle Martins | Wilson da Silva
5845;196;pages;OK;1806-1809;firstPage=1806
5846;197;titleOrig;OK;;
5846;197;autores;OK;José Flávio Gomes Barros | Antônia da Silva Ribeiro Gonçalves Neta | Halisson Silva | Tiago Oliveira;José Flávio Gomes Barros | Antônia da Silva Ribeiro Gonçalves Neta | Halisson Silva | Tiago Oliveira
5846;197;pages;OK;1810-1814;firstPage=1810
5847;198;autores;OK;Tancicleide Gomes | Patrícia Tedesco;Tancicleide Gomes | Patrícia Tedesco
5847;198;pages;OK;1815-1819;firstPage=1815
5848;199;titleOrig;OK;;
5848;199;autores;OK;Thaisa Napolitano | Gustavo Paiva Guedes;Thaisa Napolitano | Gustavo Paiva Guedes
5848;199;pages;OK;1820-1824;firstPage=1820
5849;200;titleOrig;OK;;
5849;200;autores;OK;Maria Rita Carrara | Gustavo Paiva Guedes;Maria Rita Carrara | Gustavo Paiva Guedes
5849;200;pages;OK;1825-1829;firstPage=1825
5850;201;titleOrig;OK;;
5850;201;autores;OK;Ellen Aguiar | Lokisley Oliveira Pedreira | Vitória Gomes | Victor Sarinho;Ellen Aguiar | Lokisley Oliveira Pedreira | Victória Gomes | Victor Sarinho
5850;201;pages;OK;1830-1834;firstPage=1830
5851;202;titleOrig;OK;;
5851;202;autores;OK;Victor Sarinho | Carolina Cerqueira | Érica Maria Granjeiro | Gutemberg de Almeida Borges;Victor Sarinho | Carolina Cerqueira | Érica Maria Granjeiro | Gutemberg de Almeida Borges
5851;202;pages;OK;1835-1839;firstPage=1835
5854;203;titleOrig;OK;;
5854;203;autores;OK;Lenington Rios | Washington Pagotto Batista | Claudia Pinto Pereira | Victor Sarinho;Lenington Rios | Washington Pagotto Batista | Claudia Pinto Pereira | Victor Sarinho
5854;203;pages;OK;1840-1844;firstPage=1840
5855;204;titleOrig;OK;;
5855;204;autores;OK;Felipe Cunha | Cristiane Ribeiro Nascimento;Felipe Cunha | Cristiane Ribeiro Nascimento
5855;204;pages;OK;1845-1849;firstPage=1845
5852;205;titleOrig;OK;;
5852;205;autores;OK;Marcio Marins | Evandro Miletto;Marcio Marins | Evandro Miletto
5852;205;pages;OK;1850-1854;firstPage=1850
5853;206;titleOrig;OK;;
5853;206;autores;OK;Priscylla Silva | Igor Batista | José Silva;Priscylla Silva | Igor Batista | José Silva
5853;206;pages;OK;1855-1857;firstPage=1855
5856;207;titleOrig;OK;;
5856;207;autores;OK;Fabrício Herpich | Andreia Bos | Igor Kuhn | Renan Luigi Martins Guarese | Liane Margarida Rockenbach Tarouco ...;Fabrício Herpich | Andreia Bos | Igor Kuhn | Renan Luigi Martins Guarese | Liane Margarida Rockenbach Tarouco ...
5856;207;pages;OK;1858-1862;firstPage=1858
5857;208;titleOrig;OK;;
5857;208;autores;OK;Angelica Dias | Juliana França | José Antonio Borges | Júlio Silveira | Marcos Carvalho ...;Angelica Dias | Juliana França | José Antonio Borges | Júlio Silveira | Marcos Carvalho ...
5857;208;pages;OK;1863-1867;firstPage=1863
5858;209;titleOrig;OK;;
5858;209;autores;OK;Máira Canal | Roberto Pereira;Maíra Canal | Roberto Pereira
5858;209;pages;OK;1868-1872;firstPage=1868
5859;210;titleOrig;OK;;
5859;210;autores;OK;José Pantoja | Aline Sousa | Raimundo Martins de Araújo Júnior;José Pantoja | Aline Sousa | Raimundo Martins de Araújo Júnior
5859;210;pages;OK;1873-1877;firstPage=1873
5860;211;autores;OK;Fernando Marinho | Flávia Souza | Gustavo Lima | Luis Orleans | Márcia Denise Pletsch ...;Fernando Marinho | Flávia Souza | Gustavo Lima | Luis Orleans | Márcia Denise Pletsch ...
5860;211;pages;OK;1878-1882;firstPage=1878
5861;212;titleOrig;OK;;
5861;212;autores;OK;Bruna Costa | Ángela Dias | Juliana França | Marcos Borges | José Antonio Borges;Bruna Costa | Angélica Dias | Juliana França | Marcos Borges | José Antonio Borges
5861;212;pages;OK;1883-1887;firstPage=1883
5864;213;titleOrig;OK;;
5864;213;autores;OK;Julia Godinho | Gabriella Lima | Natália Santos | Jéssica Penna | Janaina Gomide ...;Julia Godinho | Gabriella Lima | Natália Santos | Jéssica Penna | Janaina Gomide ...
5864;213;pages;OK;1888-1892;firstPage=1888
5865;214;titleOrig;OK;;
5865;214;autores;OK;Jéssica Silva de Souza | Alba Sandyra Bezerra Lopes;Jéssica Silva de Souza | Alba Sandyra Bezerra Lopes
5865;214;pages;OK;1893-1897;firstPage=1893
5862;215;titleOrig;OK;;
5862;215;autores;OK;Laécio Costa | Leandro Sanches | Lais Nascimento | Marlo Souza | Ricardo José Rocha Amorim;Laécio Costa | Leandro Sanches | Lais Nascimento | Marlo Souza | Ricardo José Rocha Amorim
5862;215;pages;OK;1898-1902;firstPage=1898
5863;216;titleOrig;OK;;
5863;216;autores;OK;Aislan Freitas | Monck Albuquerque | Gilvandenys Leite Sales | Claudio Medeiros | Antonio Candido ...;Aislan Freitas | Monck Albuquerque | Gilvandenys Leite Sales | Claudio Medeiros | Antonio Candido ...
5863;216;pages;OK;1903-1905;firstPage=1903
5866;217;titleOrig;OK;;
5866;217;autores;OK;Edilaine Oliveira | Gilvandenys Leite Sales | Amauri Holanda | Ramires Moreira;Edilaine Oliveira | Gilvandenys Leite Sales | Amauri Holanda | Ramires Moreira
5866;217;pages;OK;1906-1910;firstPage=1906
5868;218;titleOrig;OK;;
5868;218;autores;OK;Caio Viktor Avila | Tulio Vidal Rolim | Matheus Mayron Lima da Cruz | A. Pires | José Wellington Franco ...;Caio Viktor Avila | Tulio Vidal Rolim | Matheus Mayron Lima da Cruz | A. Pires | José Wellington Franco ...
5868;218;pages;OK;1911-1915;firstPage=1911
5869;219;titleOrig;OK;;
5869;219;autores;OK;Leandro Sanches | Laécio Costa | Marlo Souza | Lais Salvador;Leandro Sanches | Laécio Costa | Marlo Souza | Lais Salvador
5869;219;pages;OK;1916-1920;firstPage=1916
5870;220;titleOrig;OK;;
5870;220;autores;OK;Mariele Lanes | Cleber Alcântara;Mariele Lanes | Cleber Alcântara
5870;220;pages;OK;1921-1925;firstPage=1921
5871;221;titleOrig;OK;;
