idJEMS;seq;campo;status;valor_csv;valor_milanesa
5694;46;abstractEn;DIVERGE;Several studies report that innovative teaching-learning processes are usually aided by technology, especially using software. The identification of innovation drivers for software-supported education can be used to better guide the development, evaluation and selection of software for this purpose. This work then presents the result of a literature systematic mapping considering studies related to innovation factors in software aimed at education. From the set of 146 studies analyzed, 17 of these were selected because they were more relevant to the researched topic.;
5695;47;abstractOrig;DIVERGE;A cultura digital tem propiciado um ambiente favorável à migração de modelos transmissivos de ensino para concepções e práticas de aprendizagem ativa. A possibilidade do uso integrado de diferentes mídias, a comunicação e criação cooperativa de artefatos, digitais ou não, viabiliza a proposição de novas concepções de aprendizagem. Embora já se tenha a fundamentação teórica para dar sustentação às inovações, falta-nos a disponibilidade de ambientes adequados à construção desses novos espaços. Neste trabalho, partimos do estudo de algumas arquiteturas pedagógicas usadas em um curso de formação de professores para conceber um framework que ofereça suporte à materialização desses espaços.;
5695;47;abstractEn;DIVERGE;Digital culture has provided an environment conducive to the migration of transmissive models of teaching to conceptions and practices of active learning. The possibility of the integrated use of different media, the possibilities of communication and the cooperative creation of artifacts, digital or not, makes possible the proposition of new conceptions of learning. Although we already have the theoretical basis to support the innovations, we lack the availability of suitable environments for the construction of these new spaces. In this work, we start from the study of some architectures used in a course to train reflective teachers to design a framework to support the materialization of these spaces.;
5696;48;abstractOrig;DIVERGE;Em makerspaces educacionais ferramentas como cortadora a laser e impressora 3D tornam-se aliadas da aprendizagem uma vez que permitem tornar concreto aquilo que antes só existia no plano das ideias e das possibilidades. É preciso, porém, que a atividade na qual os sujeitos se engajem tenha por objetivo não apenas a construção do artefato, mas também a reflexão sobre as atividades e seus resultados. Dessa forma, propomos uma Arquitetura Pedagógica, sustentada pela epistemologia de Jean Piaget, que utiliza a fabricação digital como suporte tecnológico para a construção do conhecimento.;
5696;48;abstractEn;DIVERGE;In educational makerspaces, tools such as laser cutters and 3D printers become important resources for the learning process because they can give form and functionality to abstract ideas. It’s necessary to highlight that the reflective process is as important as the fabrication activity, because it will improve learners' awareness. Considering that, we propose an educational framework based on Jean Piaget's epistemology, which explores digital fabrication tools to support knowledge construction.;
5697;49;abstractOrig;DIVERGE;O objetivo deste trabalho é apresentar uma descrição do desenvolvimento de um jogo digital, com intuito de melhorar a capacidade de triagem de crianças, identificando sinais de dislexia em avaliações das habilidades cognitivas preditoras do desenvolvimento da leitura. O jogo é uma adaptação do “Teste de Habilidades Preditoras da Leitura”, um instrumento psicométrico construído e validado no Brasil. O jogo é administrado por um algoritmo de seleção adaptativa de itens e projetado para mensurar as habilidades de aliteração, segmentação, memória visual e rima por meio da Teoria de Resposta ao Item. Como resultado, o trabalho evidencia a importância do uso de elementos de jogos associados a avaliação adaptativa informatizada e as suas condições efetivas na aplicabilidade.;
5697;49;abstractEn;DIVERGE;The objective of this paper is to present a description of the development of a digital game to improve the screening capacity of children in identifying dyslexia signs in assessments of the cognitive abilities predictive of reading development. The game is an adaptation of the “Teste de Habilidades Preditoras da Leitura”, a psychometric instrument built and validated in Brazil. The game is administered by an adaptive item selection algorithm and designed to measure the skills of alliteration, segmentation, visual memory and rhyme using Item Response Theory. As a result, the paper highlights the importance of using game elements in computerized adaptive assessment and the effective applicability conditions.;
5698;50;abstractOrig;DIVERGE;Jogos educacionais são ótimas ferramentas usadas em sala de aula, promovendo aos estudantes diversas experiências de aprendizado. No desenvolvimento de jogos educacionais é necessário conhecer o perfil dos estudantes e suas necessidades. Os processos existentes para o desenvolvimento de jogos não revelam ao mesmo tempo os perfis e necessidades dos estudantes. O objetivo desse trabalho é a criação de um artefato que apoie a elicitação de requisitos para o desenvolvimento de um jogo educacional. Para este fim, foi adotada a metodologia de Design Science. Assim, foi elaborado um artefato baseado em questionário e na técnica de personas. Uma avaliação foi conduzida com intuito de investigar a eficácia do artefato. Os resultados demonstraram que com base no artefato, é possível identificar requisitos funcionais e não-funcionais para jogos educacionais.;
5698;50;abstractEn;DIVERGE;Educational games are great tools used in the classroom for promoting diverse learning experiences. In the educational games development, it is necessary to know the students profile and also their needs. The existing processes for game development do not elicit both the profiles and the students’ needs. This research aims to create an artifact that supports the elicitation of requirements for the educational game development. For this, we adopted the Design Science methodology. Thus, an artifact based on questionnaire and personas technique was developed. We conducted an evaluation to investigate the effectiveness of the artifact. The results demonstrate that based on the artifact, it is possible to identify functional and non-functional requirements for educational games.;
5699;51;abstractOrig;DIVERGE;Resumo. Este artigo descreve uma metodologia para o uso de ferramentas lúdicas amparada pela Computação Desplugada como processo de ensino-aprendizagem para a Educação Básica oriundo das atividades do projeto de pesquisa Logitamente, cujo propósito é estudar e buscar alternativas para a construção de um processo de ensino-aprendizagem gamificado que vise contribuir para a inserção de novos métodos e melhoria do rendimento escolar no contexto das Ciências Exatas sob a ótica do Pensamento Computacional. Considerando o cenário escolar brasileiro, foram construídos objetos de aprendizagem com materiais acessíveis para trabalhar a inserção de habilidades como montagem de sequências lógicas, lógica de programação, criptografia, entre outros. Ao final, foi possível identificar melhorias significativas no rendimento escolar dos estudantes atendidos.;
5699;51;abstractEn;DIVERGE;Abstract. This article describes a methodology for the use of playful tools supported by unplugged computing as a teaching-learning process for Basic Education from the activities of the Logically project. Logically, the purpose of this study is to study and seek alternatives for the construction of a teaching-learning process, which seeks to contribute to the insertion of new methods and improvement of school performance in the context of Exact Sciences from the perspective of Computational Thinking. Considering the Brazilian school scenario, learning objects were constructed with accessible materials to work the insertion of skills such as assembly of logical sequences, programming logic, cryptography, among others. In the end, it was possible to identify significant improvements in the school performance of students.;
5700;52;abstractOrig;DIVERGE;No contexto da educação na saúde, cada vez mais se busca ferramentas que possam contribuir para facilitar o aprendizado dos futuros profissionais de saúde. O uso de jogos tem sido visto com bons olhos para tentar resgatar a atenção do aluno, muitas vezes distraído por um mundo cada vez mais conectado e interativo. O presente artigo propõe um ambiente 3D como ferramenta de apoio ao treinamento de estudantes de medicina no diagnóstico médico. Os estudantes analisam pacientes através de sintomas informados por intermédio de texto e visíveis em seus avatares. A usabilidade da ferramenta foi avaliada através da metodologia Technology Acceptance Model, com potenciais usuários, alcançando resultados bastante positivos, indicando um grande potencial para alcançar seus objetivos.;
5700;52;abstractEn;DIVERGE;In a health educational context, increasingly seeking tools that can assist the learning process of future health professionals. The use of games is usually believed to be an efficient means to try to gather students’ attention, who are often distracted by an increasingly connected and interactive world. This paper proposes a 3D environment as a support tool to the training of medical students in medical diagnosis. Students analyze patients through symptoms informed by text and visible in their avatars. The usability of the tool was assessed through the Technology Acceptance Model methodology, with potential users, reaching very positive results, indicating a great potential to reach its objectives.;
5701;53;abstractOrig;DIVERGE;Este artigo tem por objetivo auxiliar na coleta, seleção e organização das informações sobre as dificuldades que podem ser encontradas na aplicação da estratégia de gamificação. A intenção deste mapeamento é elencar as principais dificuldades, que são relatadas por pesquisadores que utilizaram desta estratégia, bem como as possíveis formas de superação. Ao todo foram encontrados 4.617 trabalhos. Ao aplicar os critérios de inclusão e exclusão, 27 trabalhos foram selecionados para uma leitura minuciosa, o que levou à rejeição de 12 e à aceitação de 15. Com esse mapeamento, pode-se verificar que é necessário um melhor planejamento na aplicação da estratégia de gamificação, com o intuito de oferecer melhor interação entre os participantes.;
5701;53;abstractEn;DIVERGE;This paper aims to help in the collection, selection and organization of information about the difficulties that can be encountered in the application of gamification strategy. The intention of this mapping is to list the main difficulties, which are reported by researchers who used this strategy, as well as possible ways of overcoming. Altogether 4,617 articles were found. When applying the inclusion and exclusion criteria, 27 papers were selected for a thorough reading which led to rejection of 12 and acceptance of 15. With this mapping, it was possible to verify that a better planning is required in the application of the gamification strategy, with the intention to offer better interaction among the participants.;
5702;54;abstractOrig;DIVERGE;Resumo. Este trabalho descreve a avaliação da aplicação de jogos como metodologia para o ensino de conceitos de programação em uma disciplina introdutória à programação. Para isso, foram empregados seis jogos na disciplina. Tais jogos foram avaliados em um estudo qualitativo, conduzido com alunos da disciplina, baseado no modelo de avaliação de jogos Meega+. Os resultados mostraram que os participantes do estudo avaliam que os jogos contribuíram para a aprendizagem deles na disciplina.;
5702;54;abstractEn;DIVERGE;Abstract. This work describes an evaluation of the use of serious games as a methodology for teaching programming concepts in an introductory programming course. Six games were used in this discipline. These games were evaluated in a qualitative study, conducted with students of the course, based on the Meega+ games evaluation model. The results showed that the participants of the study felt that the games contributed to their learning in the course.;
5703;55;abstractOrig;DIVERGE;Resumo. Este artigo apresenta o Laboratório de Robótica Educacional (LERO) que tem como objetivo apoiar o ensino de Lógica de Programação e Robótica, para estudantes de diferentes faixas etárias. O LERO é um sistema Web extensível e adaptável. O caráter extensível se refere à capacidade do sistema incorporar blocos de programação representando novas funcionalidades utilizando o próprio ambiente de desenvolvimento do LERO. O caráter adaptável se refere à capacidade de servir a diferentes públicos, tanto no que se refere a experiência em lógica de programação, quanto à habilidade de programar robôs.;
5703;55;abstractEn;DIVERGE;Abstract. This paper introduces the Remote Laboratory for Educational Robotics (LERO) that aims at supporting the teaching and learning process of Programming and Robotics skills of students at different ages. LERO is a Web-based, adaptable and extensible environment. The term extensible is used to characterize the ability of the system to incorporate programming blocks with new functionalities using the LERO development environment itself. The term adaptable illustrates the feature to serve a diverse audience with varied level of knowledge and experience, both in terms of programming logic and robotics.;
5704;56;abstractOrig;DIVERGE;O ensino de programação faz parte da formação acadêmica básica em Computação e áreas afins. Diversas técnicas e ferramentas são concebidas para apoiar o ensino-aprendizagem de disciplinas de programação, como a utilização de jogos digitais. Este artigo tem como objetivo replicar uma revisão sistemática da literatura (RSL) referente a 2008-2012, e apresentar uma nova RSL sobre a utilização de jogos digitais focada no ensino de programação para iniciantes em Computação no nível superior no Brasil, abrangendo 2013-2017. Foram comparados os resultados obtidos em ambos os períodos da última década e identificadas quais ferramentas e teorias pedagógicas são aplicadas para o ensino-aprendizagem de programação.;
5704;56;abstractEn;DIVERGE;The teaching of programming is part of the basic academic training in Computer Science and related areas. Several techniques and tools have been developed to support the teaching-learning process of programming, such as digital games. This paper aims to replicate a systematic literature review (SLR) covering 2008-2012, and present a new SLR regarding the use of digital games focused on teaching programming for beginners in Informatics at the higher education in Brazil covering 2013-2017. We compared the SLRs’ results in the last decade and identified which tools and pedagogical theories are applied in teaching-learning of programming.;
5705;57;abstractOrig;DIVERGE;Um ambiente de ensino virtual tangível integra as tecnologias de realidade virtual e interfaces tangíveis. São conhecidas as vantagens educacionais do uso de tais dispositivos em espaços educativos, mas sua integração é um aspecto ainda a ser explorado especialmente considerando os desafios da educação inclusiva. Neste contexto, o foco de atenção centra-se em aprendizagens mais complexas que envolvem os conceitos científicos a partir de atividades mediadas. Este trabalho apresenta uma pesquisa que busca analisar a construção de um ambiente de ensino inovador capaz de integrar tecnologias tangíveis e realidade virtual aplicado ao ensino de Ciências numa perspectiva inclusiva, com alunos com déficits na comunicação.;
5705;57;abstractEn;DIVERGE;A tangible virtual learning environment integrates virtual reality technologies and tangible interfaces. The educational advantages of using such devices in educational settings are well known, but their integration is an aspect still to be explored especially considering the challenges of inclusive education. In this context, the attention is focused on more complex learning that involves the scientific concepts from mediated activities. This work presents a research that seeks to analyze the construction of an innovative teaching environment capable of integrating tangible technologies and virtual reality applied to science teaching in an inclusive perspective, with students with communication deficits.;
5706;58;abstractOrig;DIVERGE;Resumo. No Brasil, a população idosa (60 anos ou mais) cresceu 4,8 milhões de 2012 até 2017. Com o aumento da expectativa de vida, é importante criar aplicações para que idosos continuem a aprender e consigam acompanhar as mudanças. Este artigo tem como objetivo verificar as contribuições que o idoso poderia fornecer no processo de desenvolvimento de jogos educacionais para sua faixa etária, caso o Design Participativo fosse utilizado. Adotando uma metodologia qualitativa, a coleta de dados baseou-se em entrevistas e a análise de dados, no Diagrama de Afinidade. Os resultados demonstram que os idosos podem contribuir e devem ser envolvidos no processo de desenvolvimento de jogos educacionais que atendam às suas necessidades.;
5706;58;abstractEn;DIVERGE;Abstract. In Brazil, the elderly population (60 years or more) grew by 4.8 million from 2012 to 2017. With the increased life expectancy, it is important to create applications for older people to continue to learn and be able to keep up with the changes. This article aims to verify the contributions that the elderly could provide in the process of developing educational games for their age group if Participatory Design was used. Adopting a qualitative methodology, data collection was based on interviews and data analysis, in the Affinity Diagram. The results show the elderly can contribute and should be involved in the process of developing educational games that meet their needs.;
5707;59;abstractOrig;DIVERGE;This work describes an empirical, educational and technological research conducted within the context of Brazilian formal literacy education problems. The main purpose of the research was to address the question of whether research-specific software for mobile devices could improve disadvantaged children's reading-related variables. In this regard, z-Reader, a mobile game suite for reading and storytelling, was developed and validated by means of an experiment with children attending Second and Third grades in a Brazilian public school. Results include positive inferential findings for children's reading skills improvement and book reading frequency.;
5707;59;abstractEn;DIVERGE;This work describes an empirical, educational and technological research conducted within the context of Brazilian formal literacy education problems. The main purpose of the research was to address the question of whether research-specific software for mobile devices could improve disadvantaged children's reading-related variables. In this regard, z-Reader, a mobile game suite for reading and storytelling, was developed and validated by means of an experiment with children attending Second and Third grades in a Brazilian public school. Results include positive inferential findings for children's reading skills improvement and book reading frequency.;
5708;60;abstractOrig;DIVERGE;Este artigo apresenta uma ferramenta de ensino e aprendizagem customizável chamada LogEasy++, que foi desenvolvida como forma de expandir as funcionalidades de um aplicativo móvel gamificado previamente desenvolvido para ensinar lógica proposicional, o LogEasy. O objetivo do desenvolvimento do LogEasy++ foi produzir uma infraestrutura de suporte para a aplicação existente que permitisse a expansão desta através da customização dos conteúdos a ser ensinados utilizando o aplicativo. Para alcançar este objetivo, foi aplicado um conjunto de tecnologias web, incluindo a tecnologia de serviços web.;
5708;60;abstractEn;DIVERGE;This paper presents a customizable teaching and learning tool called LogEasy++, which was developed as a scope expansion of an existing gamified mobile app designed to teach Propositional Logic, called LogEasy. The objective behind the development of LogEasy++ was to produce a support infrastructure for the existing application which allows its expansion through the customization of the contents to be taught in the app. In order to achieve that, a set of web services and other web development technologies were applied.;
5709;61;abstractOrig;DIVERGE;A produção de jogos educativos é uma atividade que motiva os alunos a aprenderem os diversos conteúdos curriculares envolvidos nesse processo. Porém, criar jogos exige uma curva de aprendizado significativa para não desenvolvedores o que pode ser um grande desafio tanto para professores como para alunos. Um jogo educativo eficaz certamente é resultado da concepção de um game design bem elaborado. Assim, é significativo escolher estratégias técnicas e pedagógicas que deem suporte a elaboração do game design do jogo. Esse artigo apresenta uma revisão sistemática da literatura a respeito das estratégias utilizadas na concepção de game design de jogos educativos. Os resultados mostram que dos 40 estudos primários, 16 foram incluídos nesse trabalho e apenas 03 apresentam alguma estratégia específica para o desenvolvimento de jogos educativos.;
5709;61;abstractEn;DIVERGE;The production of educational games motivates students to learn the various curricular contents involved in this process. However, creating games requires a meaningful learning curve for non-developers, which can be a major challenge for both teachers and students. An effective educational game is certainly the result of designing a well-crafted game design. Thus, it is significant to choose technical and pedagogical strategies that support the elaboration of the game design. This article presents a systematic review of the literature on the strategies used in the game design of educational games. Results show that of the 40 primary studies, 16 were included in this study and only 03 present some specific strategy for the development of educational games.;
5710;62;abstractOrig;DIVERGE;"Este artigo apresenta um jogo educacional, suas extensões, aplicação e avaliação sob a perspectiva do Pensamento Computacional. Para isto são relacionados os elementos do jogo a um grupo de habilidades consideradas parte do Pensamento Computacional. Conclui-se que o jogo possui relações significativas, principalmente com as habilidades de: coleta e análise de dados; e algoritmos e procedimentos.";
5710;62;abstractEn;DIVERGE;"This paper presents an educational game, its extensions, its application and evaluation, from a Computational Thinking perspective. For this, the game elements are related to a set of skills which are part of the Computational Thinking. We conclude that the game has a significant relationship, especially with the skills: data collection and analysis; and algorithms and procedures.";
5711;63;abstractOrig;DIVERGE;Robots and interactive devices are being successfully applied in education to increase the students' cognitive experience and, consequently, their learning rate. However, there is a lack of social robots with adaptive skills that can be easily programmed. In this paper, a Graphical User Interface to create, perform and evaluate educational activities with autonomous robots is presented. The interface runs in a system that provides adaptation and personalization through open source techniques for autonomous analysis and recognition of speech, focus deviation and facial emotions. During the activity execution, the adaptive algorithm detects students' body signals and verbal responses to adapt the addressed content to harder or easier questions. After creating and running an activity, all sessions' evaluation and information can be accessed for visual analysis, as well as students' preferences throughout the interaction.;
5711;63;abstractEn;DIVERGE;Robots and interactive devices are being successfully applied in education to increase the students' cognitive experience and, consequently, their learning rate. However, there is a lack of social robots with adaptive skills that can be easily programmed. In this paper, a Graphical User Interface to create, perform and evaluate educational activities with autonomous robots is presented. The interface runs in a system that provides adaptation and personalization through open source techniques for autonomous analysis and recognition of speech, focus deviation and facial emotions. During the activity execution, the adaptive algorithm detects students' body signals and verbal responses to adapt the content to more difficult or easier questions. After creating and running an activity, all sessions' evaluation and information can be accessed for visual analysis, as well as students' preferences throughout the interaction.;
5712;64;abstractOrig;DIVERGE;Resumo. Jogos educacionais são uma estratégia inovadora para o ensino. Todavia é necessário avaliá-los para obter evidências sobre os benefícios de sua adoção. O MEEGA+ é um modelo para avaliar jogos educacionais usados no ensino de computação e analisa a experiência e percepção de aprendizagem do ponto de vista de alunos e instrutores. Apesar de fornecer modelos e planilhas predefinidas, não existe uma ferramenta de apoio que compreenda todo o processo de avaliação. Este artigo apresenta o Assistant MEEGA+, uma ferramenta web de apoio ao MEEGA+. Uma avaliação do Assistant MEEGA+ por instrutores e profissionais interessados no desenvolvimento e avaliação de jogos educacionais indicou resultados positivos em relação à utilidade, facilidade e intenção de usar a ferramenta. Os resultados encorajam a avaliação de jogos educacionais e a adoção da ferramenta.;
5712;64;abstractEn;DIVERGE;Educational games are an innovative approach for teaching. It is necessary to evaluate games to obtain evidence about the benefits of adopting them. MEEGA+ is a model for evaluating games used for teaching computer science and analyses the experience and perception about learning from the point of view of students and instructors. Although providing templates and predefined spreadsheets, there is not a comprehensive tool providing support for the complete evaluation process. This paper presents the Assistant MEEGA+, a web support tool for MEEGA+. An evaluation of the Assistant MEEGA+ by instructors and professionals interested in developing and evaluating educational games indicated positive results for the usefulness, ease of use and intention to use the tool. The results encourage the educational games evaluation and the Assistant MEEGA+ adoption.;
5713;65;abstractOrig;DIVERGE;Educational possibilities using Augmented Reality (AR) have been increasingly recognized by researchers and practitioners. This work aims to characterize teachers who currently use AR and understand their needs, expectations and limitations. Seven teachers and two coordinators were interviewed to understand what tools they are using, as well as why and how they were used. Data have shown that this use is still limited. Content creation was even more limited. We observed the need for authoring tools that are more user-friendly and enable both teachers and students to create content independently, as well as to evaluate learning in more flexible ways.;
5713;65;abstractEn;DIVERGE;Educational possibilities using Augmented Reality (AR) have been increasingly recognized by researchers and practitioners. This work aims to characterize teachers who currently use AR and understand their needs, expectations and limitations. Seven teachers and two coordinators were interviewed to understand what tools they are using, as well as why and how they were used. Data have shown that this use is still limited. Content creation was even more limited. We observed the need for authoring tools that are more user-friendly and enable both teachers and students to create content independently, as well as to evaluate learning in more flexible ways.;
5714;66;abstractOrig;DIVERGE;Este artigo descreve um relato de experiência a partir de projetos de aprendizagem que nascem de dúvidas e certezas provisórias, num contexto gamificado, com estudantes do ensino superior. A pesquisa caracteriza-se como fenomenológica e de cunho exploratório. Como resultado deste trabalho verifica-se a possibilidade do PAG como proposta didático-metodológica a ser desenvolvida no contexto escolar.;
5714;66;abstractEn;DIVERGE;This article describes an experience report from learning projects that arise from doubts and provisional certainties, in a gamified learning context, with higher education students. The research is characterized as phenomenological and exploratory. As a result of this work, the possibility of PAG as a didactic-methodological proposal to be developed in the school context is verified.;
5715;67;abstractOrig;DIVERGE;Resumo. Este artigo tem como objetivo apresentar uma revisão sistemática de pesquisas e aplicações da realidade aumentada em livros infantis. Para isso, foi realizado um levantamento bibliográfico nas principais bases internacionais no período de 2012 a 2017. Para a pesquisa, foram selecionados 21 estudos que abordam o tema. Os resultados das análises confirmam o caráter lúdico e imersivo proporcionados pela tecnologia RA, colaborando no desenvolvimento da aprendizagem de crianças durante as práticas de leitura.;
5715;67;abstractEn;DIVERGE;Abstract. This article aims to present a systematic review of research and applications of augmented reality in Children's books. A bibliographical survey was carried out in the main international databases in the period from 2012 to 2017. For this purpose, 21 researches were selected for the analyzes. The results confirm the playful and immersive character provided by AR technology, collaborating in the learning performance of children during reading practices.;
5716;68;abstractOrig;DIVERGE;Resumo. A pesquisa em Pensamento Computacional (PC) cresce na última década, embora a identificação e mapeamento das habilidades associadas ainda seja uma questão em aberto. Este artigo apresenta um processo que emprega uma técnica estatística para nortear o mapeamento de habilidades de PC por meio de questões em uma prova. Durante o processo, análise de redes foi aplicada em um banco de respostas de 15 questões que demandam PC na resolução, mas que não necessitam de conhecimento prévio em programação. Os resultados apontaram que as questões endereçam mais de uma habilidade no processo de resolução e que podem ser agrupadas pelas habilidades em comum. Ademais, a habilidade mais explorada nas questões foi pensamento algorítmico.;
5716;68;abstractEn;DIVERGE;Abstract. Research on Computational Thinking (CT) has grown in the last decade, although the identification and mapping of the associated abilities remains an open question. This article presents a process that uses a statistical technique to guide the mapping of CT abilities through questions in a test. During the process, network analysis was applied to a dataset of 15 CT questions that require CT in problem solving but do not require prior knowledge in programming. The results indicated that the questions address more than one ability in the problem-solving process and can be grouped by the common abilities. Moreover, the most explored ability in the questions was algorithmic thinking.;
5717;69;abstractOrig;DIVERGE;Avaliar Pensamento Computacional (PC) é uma questão de pesquisa em aberto, principalmente pela complexidade de se avaliar habilidades cognitivas. Embora a competição Bebras seja uma iniciativa para estimular PC, ainda não sabemos sua adequação para mensurar PC. Neste estudo exploratório, investigamos se as questões produzidas para a competição Bebras podem ser usadas para avaliação de PC explorando outro recurso estatístico de análise de itens. Mais especificamente, o objetivo deste estudo é explorar parâmetros psicométricos estimados pela Teoria de Resposta ao Item (TRI) para avaliar as questões elaboradas pelo Bebras. Dentre os parâmetros estimados, comparamos a classificação de dificuldade das questões fornecida pelos organizadores do Bebras com o resultado apontado pela TRI. Para atingir esses objetivos, coletamos dados dentro do contexto do primeiro semestre de cursos de Computação. Aplicamos uma prova Bebras para uma amostra de 126 alunos ingressantes em cursos de Computação de duas universidades. Os parâmetros da TRI para os itens foram estimados a partir do banco de respostas obtido e os resultados são moderados a altos na discriminação, e fáceis a de dificuldade média. No entanto, as questões analisadas não apresentam um nível adequado de confiabilidade para serem usadas como instrumento de medida.;
5717;69;abstractEn;DIVERGE;Abstract. Evaluating Computational Thinking (CT) is a research gap, mainly due to the complexity of assessing cognitive abilities. Although the Bebras Challenge is an initiative to stimulate CT, we still do not know its reliability to measure CT. In this exploratory study, we investigated whether the tasks produced for the Bebras Challenge can be used to assess CT using the Item Response Theory. The results showed that the tasks have not only moderate and high discrimination but also easy and medium difficulty levels. However, the analyzed tasks do not present an adequate level of reliability to be used as a measuring instrument.;
5718;70;abstractOrig;DIVERGE;Resumo. Este artigo apresenta o MD Investigações, um jogo educacional para auxiliar no processo de aprendizagem de lógica e silogismo, tema de diversas disciplinas de cursos de Ciência da Computação, em especial Matemática Discreta, cujo índice de retenção é alto. O MD Investigações é um Recurso Educacional Aberto (REA), onde a história do jogo é simples e instigante, utilizando o tema lúdico de investigações. A história se desenvolve sob a perspectiva de um aluno que teve seu professor raptado e precisa resolver uma série de quebra-cabeças utilizando raciocínio lógico, para poder encontrá-lo. O processo de desenvolvimento do jogo foi o design, proposto dentro do contexto da Interação Humano Computador. O público alvo são os alunos dos primeiros períodos do curso de Ciência da Computação, onde normalmente a disciplina de Matemática Discreta é ministrada. Agradecimentos: O presente trabalho foi realizado com apoio da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior - Brasil (CAPES) - Código de Financiamento 001, NEAD/UFSJ, CNPq e FAPEMIG. DOI: 10.5753/cbie.sbie.2018.675 675 Anais do XXIX Simpósio Brasileiro de Informática na Educação (SBIE 2018) VII Congresso Brasileiro de Informática na Educação (CBIE 2018) , 1. Introdução Segundo levantamento feito pela Organização para a Cooperação e Desenvolvimento Econômico1 realizado em 2016, 14% da população brasileira possuía o ensino superior, sendo esta uma margem baixa perante a média de 35% dos demais países avaliados pela organização. Entretanto, entre 2006 e 2016, as matrículas na educação superior aumentaram 62,8%, com uma média anual de 5% de crescimento [INEP, 2016]. Ainda segundo o Censo da Educação Superior de 2016, o número de matrículas na modalidade a distância cresceu ainda mais, atingindo quase 1,5 milhão em 2016, o que representava 18,6% do total de matrículas da educação superior. O crescimento da modalidade de ensino a distância resulta em um impacto direto sobre a iniciativa pública e privada que passam a ser pressionadas a atender uma crescente demanda por um modelo de educacional dinâmico, colaborativo, descentralizado, flexível [Okada, 2013]. Dentre as formas que surgiram em decorrência da procura de novas maneiras de aprendizado temos os Recursos Educacionais Abertos (REAs). Um REA pode ser qualquer material destinado ao ensino, pesquisa e aprendizado que esteja sob domínio público ou licenciado de maneira aberta, permitindo que os mesmos sejam adaptados e utilizados por terceiros [UNESCO, 2002]. Apesar de originalmente propostos para o cenário de ensino a distância, atualmente os REAs são utilizados nos mais diferentes contextos de ensino, abordando conteúdos de várias áreas, tanto a distância quanto presencial. REAs são verdadeiras contribuições que as experiências de ensino a distância trouxeram para o ensino presencial. Um exemplo é apresentado por [Amiel, 2014] que em seu trabalho busca analisar o papel dos recursos educacionais no ensino básico, com enfoque na área de história. Outro bom exemplo do alcance que REAs tem alcançado é a utilização dos mesmos como suporte também no ensino superior, onde os alunos buscam aprofundar mais nos conteúdos e a variedade de tipos de recursos é vista como uma possibilidade de realizar esse aprofundamento. Os REAs têm sido propostos para diferentes áreas do ensino superior com o objetivo de reduzir altas taxas de evasão. O problema de evasão universitária tem gerado prejuízos financeiros, sociais e acadêmicos, tanto para as Instituições Federais de Ensino Superior (IFES) quanto para os alunos [Da Cunha et al. 2016]. Na lista dos cursos de maior evasão em todo mundo estão àqueles relacionados a ciências exatas, tais como Ciência da Computação, Matemática e as Engenharias. Dessa forma, iniciativas que visam ampliar a possibilidade de aprendizagem nesses cursos são essenciais. Assim, nesse contexto, este trabalho apresenta um REA na forma de um jogo que auxilia no processo de desenvolvimento de raciocínio lógico, inserido no contexto da disciplina de Matemática Discreta, normalmente ministrada nos primeiros períodos do curso de Ciência da Computação. Trata-se de uma disciplina do ciclo básico, fundamental para as diversas subáreas da computação, que apresenta um alto índice de retenção. O jogo utiliza uma temática lúdica apresentando diversos problemas que precisam ser resolvidos utilizando lógica e silogismo, cujo objetivo principal é criar 1 http://www.oecd.org/ 676 Anais do XXIX Simpósio Brasileiro de Informática na Educação (SBIE 2018) VII Congresso Brasileiro de Informática na Educação (CBIE 2018);
5718;70;abstractEn;DIVERGE;Abstract. This article presents the “MD Investigations”, an educational game to aid in the learning process of logic and syllogism, subject of several courses in Computer Science, especially in Discrete Mathematics, whose retention rate is high. The MD Investigações is an Open Educational Resource (OER), where the story of the game is simple and thought-provoking, using the playful theme of investigations. The story develops from the perspective of a student who had his teacher kidnapped and, to be able to find him, needs to solve a series of puzzles using logical reasoning. The game development process is the “Design”, proposed in the Human Computer Interaction context. The target audience are the students in the beginning of the Computer Science course, where Discrete Mathematics is a common subject.;
5719;71;abstractOrig;DIVERGE;O presente artigo descreve o processo de desenvolvimento de um jogo de estratégia matemática, intitulado “Robô Euroi”. Este tem como objetivo promover o desenvolvimento do pensamento computacional por meio da aprendizagem matemática. O jogo possui estruturas que permitem a aquisição de conhecimentos de forma implícita e utiliza-se de desafios lógicos para criar um ambiente imersivo ligado ao storytelling. Diante da dificuldade em localizar metodologias específicas para esse processo, utilizou-se uma fusão entre modelos de desenvolvimento de software, o Game Design Document – GDD, além de uma sequência didática baseada na Teoria da Carga Cognitiva, Teoria da Aprendizagem Multimídia e o Construtivismo.;
5719;71;abstractEn;DIVERGE;The present article describes the process of development of a strategy-math game called “Robô Euroi.” This game aims to promote the development of computational thinking through mathematics learning. The game has implicit knowledge acquisition structures and uses logical challenges to create an immersive environment connected to storytelling. Facing difficulties in locating specific methodologies for this process, a fusion between software development models was used, namely the Game Design Document (GDD), together with a didactic sequence based on Cognitive Load Theory, the Theory of Multimedia Learning, and Constructivism.;
